180.625, 84.0, 6.07142857143
180.625, 83.0, 6.14457831325
38.9583333333, 83.0, 18.4337349398
38.9583333333, 83.0, 18.4337349398
149.952830189, 26.5, 255.0
149.537037037, 27.0, 255.0
147.932692308, 26.0, 255.0
147.932692308, 28.0, 236.785714286
142.282608696, 29.0, 202.24137931
142.282608696, 34.0, 172.5
150.520833333, 44.0, 139.090909091
150.520833333, 44.0, 139.090909091
133.362068966, 49.5, 74.696969697
133.362068966, 53.5, 69.1121495327
163.289473684, 68.5, 35.3649635036
163.289473684, 72.5, 33.4137931034
159.375, 77.0, 26.4935064935
159.375, 79.0, 25.8227848101
129.861111111, 76.0, 30.1973684211
129.861111111, 75.0, 30.6
120.416666667, 79.0, 29.0506329114
120.416666667, 79.0, 29.0506329114
145.0, 84.5, 25.650887574
145.0, 85.5, 25.350877193
100.9375, 88.0, 23.1818181818
100.9375, 86.0, 23.7209302326
102.314814815, 88.5, 38.8983050847
102.314814815, 88.5, 38.8983050847
120.416666667, 90.0, 25.5
120.416666667, 88.0, 26.0795454545
0.0, 95.0, 0.0
0.0, 93.0, 0.0
92.3913043478, 95.5, 30.7068062827
92.3913043478, 91.5, 32.0491803279
110.5, 89.0, 42.9775280899
110.5, 88.0, 43.4659090909
126.129032258, 83.5, 47.3353293413
126.129032258, 83.5, 47.3353293413
92.0833333333, 92.0, 41.5760869565
92.0833333333, 91.0, 42.032967033
120.961538462, 91.5, 18.1147540984
120.961538462, 91.5, 18.1147540984
71.4772727273, 94.0, 29.8404255319
71.4772727273, 94.0, 29.8404255319
92.3913043478, 95.5, 30.7068062827
92.3913043478, 91.5, 32.0491803279
97.1428571429, 93.0, 38.3870967742
97.1428571429, 95.0, 37.5789473684
119.910714286, 91.0, 39.2307692308
119.910714286, 90.0, 39.6666666667
120.416666667, 86.0, 62.2674418605
120.416666667, 86.0, 62.2674418605
99.1666666667, 90.5, 54.9447513812
99.1666666667, 88.5, 56.186440678
105.564516129, 91.5, 43.1967213115
105.564516129, 88.5, 44.6610169492
120.961538462, 92.5, 17.9189189189
120.961538462, 91.5, 18.1147540984
120.961538462, 92.5, 17.9189189189
120.961538462, 92.5, 17.9189189189
135.763888889, 18.0, 255.0
135.763888889, 18.0, 255.0
126.129032258, 17.5, 225.857142857
126.129032258, 15.5, 255.0
132.651515152, 17.5, 240.428571429
132.8125, 16.0, 255.0
126.034482759, 14.5, 255.0
126.129032258, 15.5, 255.0
137.214285714, 17.5, 255.0
137.214285714, 17.5, 255.0
135.763888889, 18.0, 255.0
135.763888889, 18.0, 255.0
144.702380952, 28.0, 191.25
144.702380952, 32.0, 167.34375
143.285714286, 35.5, 125.704225352
143.285714286, 35.5, 125.704225352
139.360465116, 41.5, 132.108433735
139.360465116, 43.5, 126.034482759
139.453125, 52.0, 78.4615384615
139.453125, 54.0, 75.5555555556
129.431818182, 56.0, 50.0892857143
129.431818182, 58.0, 48.3620689655
142.678571429, 63.0, 56.6666666667
142.678571429, 65.0, 54.9230769231
127.5, 64.0, 51.796875
127.5, 64.0, 51.796875
120.108695652, 69.5, 42.1942446043
120.108695652, 68.5, 42.8102189781
92.5, 76.5, 28.3333333333
92.5, 74.5, 29.0939597315
81.7307692308, 78.5, 21.1146496815
81.7307692308, 78.5, 21.1146496815
140.25, 80.0, 15.9375
140.25, 79.0, 16.1392405063
